X;Y;Z;PART_ID;Cutoff
102;84.383408;-134.383;7;0.844528538
102;84.403259;-134.028;7;0.963648458
102;84.408379;-134;7;0.827591533
102;84.652466;-132.652;7;0.36114918
102;84.750984;-132.109;7;0.926759212
102;84.769257;-132.028;7;0.823814573
102;84.778069;-132;7;0.708169919
102;85.06881;-131.069;7;0.694381813
102;85.402512;-130;7;0.097543166
102;85.54467;-129.545;7;0.355978024
102;85.613892;-129.323;7;0.023511569
102;85.643074;-129.243;7;0.358932086
102;86;-128.251;7;0.662357326
102;86.051346;-128.108;7;0.137301701
102;86.066872;-128.067;7;0.326911125
102;86.081635;-128.028;7;0.582621262
102;86.090729;-128;7;0.777651129
102;86.558655;-126.559;7;0.572352315
102;86.705276;-126.107;7;0.196871034
102;86.732933;-126.014;7;0.824015407
102;86.737358;-126;7;0.910146294
102;87.035439;-125.035;7;0.57872856
102;87.326775;-124.093;7;0.854082457
102;87.342628;-124.028;7;0.551477239
102;87.349655;-124;7;0.373994598
102;87.481758;-123.482;7;0.497649716
102;87.83271;-122.105;7;0.327219414
102;87.845482;-122.027;7;0.973058454
102;87.84761;-122;7;0.565207924
102;87.851547;-121.95;7;0.193178782
102;87.864143;-121.864;7;0.940940549
102;88;-120.942;7;0.961961489
102;88.120911;-120.121;7;0.178381722
102;88.13475;-120.027;7;0.094792417
102;88.136581;-120;7;0.088673748
102;88.139954;-119.95;7;0.962731275
102;88.37114;-118.371;7;0.495591972
102;88.421593;-118.027;7;0.999543285
102;88.423447;-118;7;0.86359639
102;88.426872;-117.951;7;0.624275305
102;88.616554;-116.617;7;0.430358688
102;88.700493;-116.026;7;0.830304562
102;88.699631;-116;7;0.820329729
102;88.698051;-115.952;7;0.335073444
102;88.733162;-114.733;7;0.421975244
102;88.75354;-114.026;7;0.10794117
102;88.742096;-114;7;0.627143852
102;88.714943;-113.939;7;0.826413426
102;88.104706;-112.105;7;0.000901952
102;88.073822;-112.012;7;0.38480167
102;88.062843;-112;7;0.930029154
102;88;-111.932;7;0.584968456
102;86.284821;-110.081;7;0.589269507
102;86.240074;-110.024;7;0.827557327
102;86.209846;-110;7;0.097370301
102;86;-109.831;7;0.887714569
102;85.12587;-109.126;7;0.510422472
102;84.665474;-108.755;7;0.412887933
102;84;-108.063;7;0.030324109
102;83.962379;-108.024;7;0.348192384
102;83.936005;-108;7;0.349714719
102;83.148636;-107.294;7;0.21138859
102;82;-106.476;7;0.331531074
102;81.707176;-106.267;7;0.604313842
102;81.689873;-106.253;7;0.590250064
102;81.25547;-106;7;0.807824994
102;80;-105.269;7;0.860447509
102;79.760239;-105.13;7;0.787374956
102;79.678116;-105.08;7;0.12648684
102;78.665924;-104.666;7;0.47446096
102;78;-104.394;7;0.001674231
102;77.091652;-104.022;7;0.486421732
102;77.047585;-104;7;0.39651552
102;77.046875;-104;7;0.626692516
102;76;-103.632;7;0.341366782
102;75.767891;-103.551;7;0.896836081
102;75.705917;-103.528;7;0.714473323
102;75.63826;-103.507;7;0.455519576
102;75.455826;-103.456;7;0.621113373
102;74;-103.05;7;0.452555467
102;73.70977;-102.969;7;0.702699038
102;72.681793;-102.682;7;0.207222027
102;72;-102.491;7;0.199325366
102;71.779625;-102.43;7;0.541945637
102;71.713699;-102.409;7;0.029556386
102;71.653412;-102.391;7;0.8699035
102;70.45578;-102;7;0.04385383
102;70;-101.851;7;0.851141523
102;69.779007;-101.779;7;0.749949698
102;69.718231;-101.759;7;0.016083096
102;68;-101.168;7;0.237792055
102;67.781281;-101.093;7;0.456002061
102;67.72287;-101.076;7;0.398968683
102;67.640068;-101.06;7;0.142516421
102;66.846886;-100.847;7;0.455961069
102;66;-100.62;7;0.048680831
102;65.726845;-100.546;7;0.189485809
102;65.597618;-100.533;7;0.800665846
102;64.386581;-100.387;7;0.017845132
102;64.305565;-100.377;7;0.48513461
102;64;-100.307;7;0.190620762
102;63.729763;-100.246;7;0.455815574
102;62.273365;-100.232;7;0.629926901
102;62.226528;-100.227;7;0.967620394
102;62.000004;-100.198;7;0.063451434
102;61.731422;-100.165;7;0.424022084
102;60.220612;-100.221;7;0.47958009
102;60;-100.229;7;0.426206132
102;59.869629;-100.233;7;0.633480742
102;59.732159;-100.244;7;0.614401451
102;59.675583;-100.255;7;0.506489985
102;58.430592;-100.431;7;0.139869246
102;58;-100.491;7;0.356654568
102;57.731922;-100.529;7;0.724348397
102;57.67527;-100.545;7;0.098714127
102;56.762539;-100.763;7;0.989758696
102;56;-100.944;7;0.142084243
102;55.730694;-101.008;7;0.708021348
102;55.673752;-101.029;7;0.116486104
102;55.196499;-101.196;7;0.311660555
102;54;-101.616;7;0.410958005
102;53.715931;-101.716;7;0.911522612
102;52.906231;-102;7;0.31050339
102;52.869625;-102.013;7;0.601990721
102;52.811974;-102.035;7;0.513811591
102;52.754269;-102.06;7;0.17830621
102;52.259651;-102.26;7;0.452115116
102;52;-102.364;7;0.825948933
102;50.833946;-102.834;7;0.805567114
102;50;-103.17;7;0.353921441
102;49.722942;-103.281;7;0.636162958
102;49.427002;-103.427;7;0.4284446
102;48.261818;-104;7;0.555592467
102;48.086308;-104.086;7;0.450363125
102;48;-104.129;7;0.176967925
102;47.778687;-104.238;7;0.539181865
102;47.743458;-104.256;7;0.480840797
102;47.659985;-104.295;7;0.138680329
102;46.701393;-104.701;7;0.139657318
102;46;-104.999;7;0.870843925
102;45.716522;-105.119;7;0.585457641
102;45.655083;-105.139;7;0.479963766
102;45.241947;-105.242;7;0.97216341
102;44;-105.552;7;0.31825183
102;43.713943;-105.623;7;0.323219314
102;43.628963;-105.629;7;0.521489464
102;42;-105.74;7;0.713611662
102;41.77462;-105.755;7;0.772671383
102;41.756886;-105.757;7;0.082685238
102;41.716255;-105.762;7;0.571007318
102;41.622768;-105.755;7;0.734171927
102;40;-105.61;7;0.384007513
102;39.685207;-105.581;7;0.598411399
102;39.561104;-105.561;7;0.437261359
102;38;-105.305;7;0.709201995
102;37.747353;-105.264;7;0.136095072
102;37.663086;-105.247;7;0.924647685
102;37.130291;-105.13;7;0.305394531
102;36;-104.882;7;0.894667771
102;35.725414;-104.822;7;0.077244584
102;35.667583;-104.808;7;0.657183561
102;34.523232;-104.523;7;0.868009782
102;34;-104.393;7;0.192980122
102;33.729588;-104.326;7;0.522111193
102;32.555496;-104.047;7;0.126507077
102;32.498997;-104.032;7;0.478840613
102;32.446423;-104.02;7;0.483707318
102;32.376301;-104;7;0.858699862
102;32;-103.893;7;0.988828779
102;31.851149;-103.851;7;0.256882099
102;30;-103.326;7;0.576178473
102;29.738092;-103.252;7;0.511067224
102;29.710508;-103.247;7;0.917708451
102;29.190832;-103.191;7;0.533114791
102;28;-103.061;7;0.340903525
102;26.947014;-102.947;7;0.179801861
102;26;-102.844;7;0.136598283
102;25.770639;-102.819;7;0.780584437
102;25.713039;-102.817;7;0.343538153
102;25.689522;-102.817;7;0.815812601
102;24.851564;-102.852;7;0.162054131
102;24;-102.887;7;0.994936679
102;23.74485;-102.897;7;0.893402412
102;23.69101;-102.902;7;0.188888308
102;22.973692;-102.974;7;0.862047538
102;22;-103.071;7;0.054035277
102;21.745508;-103.097;7;0.133806328
102;21.171684;-103.172;7;0.937866948
102;20;-103.324;7;0.891370616
102;19.799522;-103.35;7;0.994009324
102;19.745878;-103.357;7;0.453949786
102;19.414576;-103.415;7;0.290054009
102;18;-103.659;7;0.504354426
102;17.799503;-103.693;7;0.4457323
102;17.745838;-103.705;7;0.833125826
102;17.717585;-103.718;7;0.251343029
102;17.692087;-103.729;7;0.871477153
102;16.986002;-104;7;0.540263203
102;16.27379;-104.274;7;0.488334454
102;16;-104.379;7;0.913896614
102;15.743675;-104.478;7;0.532234263
102;15.081464;-105.081;7;0.691606636
102;14.07631;-105.998;7;0.484630558
102;14.073874;-106;7;0.936620677
102;14.049127;-106.019;7;0.139348401
102;14.037951;-106.038;7;0.833927402
102;14.020626;-106.067;7;0.894349119
102;14;-106.123;7;0.320016595
102;13.499681;-107.5;7;0.29619622
102;13.317806;-108;7;0.315831609
102;13.313617;-108.012;7;0.891898902
102;13.295406;-108.078;7;0.615283851
102;13.084592;-109.085;7;0.188538134
102;12.892964;-110;7;0.815753732
102;12.888612;-110.021;7;0.43771058
102;12.885731;-110.08;7;0.654970931
102;12.83258;-110.833;7;0.678263864
102;12.750127;-112;7;0.218665213
102;12.748613;-112.021;7;0.27123649
102;12.954832;-112.955;7;0.809861944
102;13.176744;-113.959;7;0.030945541
102;13.191352;-114;7;0.367442131
102;13.198915;-114.021;7;0.672879198
102;14;-115.493;7;0.317992074
102;14.252581;-115.957;7;0.717325779
102;14.286593;-116;7;0.074573943
102;14.304595;-116.023;7;0.428162287
102;15.097884;-117.098;7;0.298761316
102;15.744892;-117.975;7;0.735430745
102;15.764252;-118;7;0.725372397
102;15.782195;-118.023;7;0.867127238
102;16;-118.402;7;0.89214315
102;16.89514;-119.956;7;0.25408278
102;16.920675;-120;7;0.072095991
102;16.924105;-120.006;7;0.996744432
102;16.974415;-120.223;7;0.365605446
102;17.18285;-121.183;7;0.695996751
102;17.265808;-121.565;7;0.549189982
102;17.348682;-122;7;0.219312937
102;17.353334;-122.024;7;0.823127153
102;17.237667;-123.238;7;0.795541922
102;17.182228;-123.819;7;0.183886106
102;17.173264;-124;7;0.887738095
102;17.172033;-124.025;7;0.006089605
102;17.16284;-124.096;7;0.865816226
102;17.04604;-125.046;7;0.148394885
102;16.928814;-126;7;0.481286187
102;16.92572;-126.025;7;0.940284064
102;16.90382;-126.087;7;0.570739055
102;16.655939;-126.656;7;0.198060168
102;16.070393;-128;7;0.867377203
102;16.059309;-128.025;7;0.803423793
102;16.042414;-128.042;7;0.953726548
102;16;-128.085;7;0.943064018
102;15.656649;-128.43;7;0.073953862
102;15.108784;-129.109;7;0.204863563
102;14.389456;-130;7;0.045086756
102;14.368791;-130.026;7;0.362435116
102;14.187196;-130.187;7;0.86986311
102;14;-130.354;7;0.638094934
102;13.654508;-130.661;7;0.323486718
102;13.151893;-131.152;7;0.285028443
102;12.283166;-132;7;0.62537718
102;12.139882;-132.14;7;0.373077225
102;12;-132.276;7;0.434300938
102;11.706586;-132.563;7;0.236285453
102;11.652963;-132.635;7;0.401286748
102;11.255513;-133.256;7;0.106653444
102;10.778307;-134;7;0.39607394
102;10.761768;-134.026;7;0.578998396
102;10.73136;-134.099;7;0.549278734
102;10.548507;-134.549;7;0.318571089
102;10;-135.896;7;0.191500922
102;9.969938;-135.97;7;0.890234585
102;9.957703;-136;7;0.006311206
102;9.697115;-136.64;7;0.316168494
102;9.650795;-136.799;7;0.415370497
102;9.453945;-137.454;7;0.881939285
102;9.428538;-137.538;7;0.087055203
102;9.22582;-138;7;0.29036916
102;9.163238;-138.142;7;0.370381534
102;8.995569;-138.996;7;0.504978138
102;8.832141;-139.827;7;0.232274038
102;8.793802;-140;7;0.437804476
102;8.788055;-140.026;7;0.896698305
102;8.771528;-140.1;7;0.820757735
102;8.624;-140.624;7;0.990329983
102;8.236829;-142;7;0.761781672
102;8.229555;-142.026;7;0.471030631
102;8.188507;-142.189;7;0.463293203
102;8.113153;-142.487;7;0.26884596
102;8;-142.744;7;0.287565826
102;7.652961;-143.533;7;0.700385509
102;7.613635;-143.614;7;0.01373266
102;7.42512;-144;7;0.374899306
102;6.957793;-144.958;7;0.813326539
102;6.449278;-146;7;0.044683397
102;6.436811;-146.026;7;0.025247083
102;6.350097;-146.35;7;0.306236926
102;6;-147.66;7;0.464974905
102;5.928742;-147.927;7;0.643006121
102;5.928375;-147.928;7;0.508230274
102;5.907661;-148;7;0.060263438
102;5.885687;-148.076;7;0.609367296
102;6;-149.799;7;0.315651155
102;6.013326;-150;7;0.524055374
102;6.014273;-150.014;7;0.240938392
102;6.014993;-150.025;7;0.025176179
102;6.010213;-150.097;7;0.265589935
102;6.412941;-152;7;0.25854612
102;6.4182;-152.025;7;0.811482504
102;6.414226;-152.096;7;0.694242421
102;6.422767;-152.423;7;0.035853565
102;6.463937;-154;7;0.134619644
102;6.464577;-154.025;7;0.096867664
102;6.457801;-154.094;7;0.445071473
102;6.42956;-154.43;7;0.264591989
102;6.297267;-156;7;0.562712286
102;6.295233;-156.024;7;0.282399226
102;6.283104;-156.093;7;0.21686827
102;6.261243;-156.261;7;0.791601843
102;6.03555;-158;7;0.887232278
102;6.032472;-158.024;7;0.71883647
102;6.0306;-158.031;7;0.74886609
102;6;-158.143;7;0.210005851
102;5.603209;-159.603;7;0.293128502
102;5.507039;-159.957;7;0.182957958
102;5.492757;-160;7;0.541543029
102;5.48503;-160.023;7;0.643999765
102;5.418787;-160.094;7;0.116922262
102;4.919658;-160.92;7;0.74622704
102;4.266377;-162;7;0.742295706
102;4.249717;-162.028;7;0.675489274
102;4.185363;-162.065;7;0.247409795
102;4.11624;-162.116;7;0.972038717
102;4;-162.202;7;0.904421891
102;2.967117;-162.967;7;0.165002428
102;2;-163.683;7;0.394574388
102;1.817995;-163.818;7;0.076468125
102;1.572194;-164;7;0.519478171
102;1.5715;-164.001;7;0.034917733
102;1.52576;-164.022;7;0.302979203
102;0.495166;-164.495;7;0.58538428
102;0;-164.722;7;0.285219496
36;398;-136.465;8;0.860114674
36;396.370544;-136.371;8;0.505115858
36;396;-136.349;8;0.29605928
36;394.409088;-136.409;8;0.335670988
36;394;-136.424;8;0.938970813
36;392.468109;-136.468;8;0.076652967
36;392;-136.481;8;0.247363149
36;390.450623;-136.451;8;0.67789147
36;390;-136.442;8;0.73657162
36;388.422058;-136.422;8;0.703937381
36;388;-136.417;8;0.988878771
36;386.518005;-136.518;8;0.151285158
36;386;-136.553;8;0.938830428
36;384.7836;-136.784;8;0.414201255
36;384;-136.932;8;0.334579897
36;383.189392;-137.189;8;0.625329477
36;382;-137.567;8;0.240696437
36;381.691559;-137.692;8;0.887368465
36;380.926514;-138;8;0.991944072
36;380.266205;-138.266;8;0.422073374
36;380;-138.374;8;0.931580835
36;378.863129;-138.863;8;0.726363787
36;378;-139.235;8;0.911410733
36;377.452148;-139.452;8;0.769328487
36;376.071198;-140;8;0.925929712
36;376.016754;-140.017;8;0.705077755
36;376;-140.022;8;0.155622889
36;374.486938;-140.487;8;0.93476935
36;374;-140.637;8;0.569814165
36;372.903259;-140.903;8;0.959057036
36;372;-141.123;8;0.93825531
36;371.28125;-141.281;8;0.482184818
36;370;-141.564;8;0.08997099
36;369.641113;-141.641;8;0.416787206
36;368;-141.996;8;0.51233891
36;367.996429;-141.996;8;0.306261922
36;367.979889;-142;8;0.593740302
36;366.291504;-142.292;8;0.503401441
36;366;-142.342;8;0.069497937
36;364.534027;-142.534;8;0.086191313
36;364;-142.604;8;0.012417501
36;362.718323;-142.718;8;0.047349464
36;362;-142.782;8;0.555230963
36;360.805054;-142.805;8;0.477538807
36;360;-142.82;8;0.803344491
36;358.744171;-142.744;8;0.757212438
36;358;-142.699;8;0.658129969
36;356.489105;-142.489;8;0.320557017
36;356;-142.421;8;0.43963727
36;354.025543;-142.026;8;0.050699296
36;354;-142.02;8;0.873795835
36;353.89801;-142;8;0.738404125
36;352;-141.656;8;0.192748601
36;351.591217;-141.591;8;0.210289729
36;350;-141.341;8;0.605955977
36;349.992889;-141.34;8;0.270365312
36;349.977814;-141.336;8;0.047074871
36;349.969177;-141.334;8;0.918690603
36;349.128357;-141.128;8;0.422868896
36;348;-140.852;8;0.135916539
36;347.91449;-140.832;8;0.14854694
36;346.388;-140.388;8;0.674283954
36;346;-140.275;8;0.481894227
36;345.930054;-140.255;8;0.972053188
36;345.813293;-140.23;8;0.933183327
36;345.167694;-140;8;0.016614403
36;344;-139.583;8;0.956786779
36;343.886475;-139.543;8;0.033546957
36;343.697601;-139.501;8;0.384710276
36;343.406067;-139.406;8;0.306655364
36;342;-138.948;8;0.525949833
36;341.855621;-138.901;8;0.180166452
36;341.618103;-138.85;8;0.16956334
36;341.452545;-138.815;8;0.769211782
36;340.556213;-138.556;8;0.50947187
36;340;-138.396;8;0.510758248
36;339.700989;-138.31;8;0.613626831
36;339.378235;-138.209;8;0.992084859
36;338.75415;-138;8;0.243734054
36;338;-137.747;8;0.715049008
36;337.619476;-137.619;8;0.04741708
36;337.610901;-137.617;8;0.341225915
36;336;-136.787;8;0.601990762
36;335.155273;-136.352;8;0.223229918
36;334.936249;-136.232;8;0.712215811
36;334.770905;-136.042;8;0.925711497
36;334.737885;-136;8;0.335055753
36;334;-135.053;8;0.302980134
36;333.310181;-134.168;8;0.366911113
36;333.227844;-134;8;0.861678229
36;332.487793;-132.488;8;0.676702317
36;332.249084;-132;8;0.637096712
36;332;-131.491;8;0.036641639
36;331.958618;-131.407;8;0.755639
36;331.920898;-131.345;8;0.152508152
36;331.883026;-131.285;8;0.995790105
36;331.242859;-130.031;8;0.841160702
36;331.221527;-130.006;8;0.556164931
36;331.216583;-130;8;0.07050185
36;330;-128.603;8;0.964615053
36;329.475281;-128;8;0.195019146
36;328;-126.681;8;0.140813036
36;327.239044;-126;8;0.491913626
36;326;-125.124;8;0.07858279
36;324.235321;-124;8;0.118728033
36;324;-123.85;8;0.610354644
36;323.729614;-123.73;8;0.833093693
36;322;-122.958;8;0.873618063
36;320.608032;-122.608;8;0.94975041
36;320;-122.455;8;0.484002116
36;318.304321;-122.304;8;0.954319589
36;318;-122.277;8;0.946597665
36;316.29248;-122.292;8;0.037986202
36;316;-122.295;8;0.336960674
36;314.409546;-122.41;8;0.744143783
36;314;-122.439;8;3.83724E-05
36;312.563782;-122.564;8;0.225619464
36;312;-122.613;8;0.267374011
36;310.765564;-122.766;8;0.556531072
36;310;-122.86;8;0.944363921
36;308.996704;-122.997;8;0.594852792
36;308;-123.132;8;0.669674819
36;307.278961;-123.279;8;0.607854749
36;306;-123.539;8;0.281671984
36;305.629272;-123.629;8;0.648106053
36;304.107452;-123.998;8;0.046635306
36;304.100861;-124;8;0.709745377
36;304.018799;-124.019;8;0.589057234
36;304;-124.023;8;0.923703929
36;302.4729;-124.473;8;0.94823892
36;302;-124.612;8;0.471087708
36;300.978821;-124.979;8;0.212726418
36;300;-125.33;8;0.184317969
36;299.517944;-125.518;8;0.613281203
36;298.279907;-126;8;0.636709282
36;298.091003;-126.091;8;0.25030054
36;298;-126.135;8;0.730956917
36;297.635773;-126.319;8;0.481955155
36;296.756042;-126.756;8;0.190281036
36;296;-127.132;8;0.89637255
36;295.450104;-127.45;8;0.525470523
36;294.499908;-128;8;0.920362836
36;294.231812;-128.232;8;0.635337838
36;294;-128.432;8;0.255796093
36;293.159241;-129.159;8;0.524065526
36;292.18689;-130;8;0.54223947
36;292.093811;-130.094;8;0.356040103
36;292;-130.188;8;0.250489158
36;291.097595;-131.098;8;0.932045718
36;290.201996;-132;8;0.210929467
36;290.098846;-132.099;8;0.134421655
36;290;-132.194;8;0.9038552
36;289.077484;-133.077;8;0.684045493
36;288.25412;-133.866;8;0.737776324
36;288.12326;-134;8;0.559505066
36;288.062256;-134.062;8;0.275890828
36;288;-134.126;8;0.458410315
36;287.150421;-135.15;8;0.702239573
36;286.445984;-136;8;0.260495511
36;286.482117;-136.482;8;0.510090803
36;286.595825;-138;8;0.278641227
36;287.675171;-139.675;8;0.330086078
36;287.88446;-140;8;0.378534178
36;288;-140.179;8;0.460951092
36;289.55127;-142;8;0.367601228
36;290;-142.527;8;0.953729856
36;291.102905;-144;8;0.546624737
36;292;-145.264;8;0.03241469
36;292.128876;-145.446;8;0.94399658
36;292.451996;-146;8;0.973900597
36;293.083984;-147.084;8;0.099433918
36;293.618042;-148;8;0.862707042
36;294;-148.655;8;0.377652917
36;294.934906;-150;8;0.034536374
36;295.17511;-151.175;8;0.405241791
36;295.343719;-152;8;0.869176445
36;294.505951;-152.506;8;0.525687133
36;294;-152.812;8;0.119923736
36;293.161194;-153.161;8;0.973075715
36;292;-153.645;8;0.373897113
36;291.686462;-153.686;8;0.035534731
36;290;-153.908;8;0.721335037
36;289.90509;-153.905;8;0.863372285
36;288;-153.851;8;0.818018203
36;287.829193;-153.829;8;0.986439246
36;287.445099;-153.78;8;0.152818681
36;286;-153.713;8;0.350061558
36;285.698303;-153.698;8;0.072938959
36;284;-153.613;8;0.93529937
36;283.59668;-153.597;8;0.898832908
36;282;-153.533;8;0.596295145
36;281.534698;-153.535;8;0.100193103
36;280;-153.541;8;0.328460348
36;279.535187;-153.535;8;0.090095857
36;278;-153.516;8;0.847584041
36;277.532928;-153.533;8;0.137784388
36;276;-153.588;8;0.401488962
36;275.608978;-153.609;8;0.338610888
36;274;-153.694;8;0.240834294
36;273.721344;-153.721;8;0.238011189
36;272;-153.892;8;0.215823909
36;271.899597;-153.9;8;0.288904437
36;270.591461;-154;8;0.99105036
36;270.042145;-154.042;8;0.973626573
36;270;-154.045;8;0.210644774
36;268.167908;-154.168;8;0.409844103
36;268;-154.179;8;0.23761349
36;266.358307;-154.358;8;0.784186933
36;266;-154.397;8;0.294810821
36;264.562775;-154.563;8;0.880552719
36;264;-154.628;8;0.271063814
36;262.79599;-154.796;8;0.900389493
36;262;-154.907;8;0.403738879
36;261.019379;-155.019;8;0.110869281
36;260;-155.136;8;0.914809348
36;259.209229;-155.209;8;0.18555949
36;258;-155.322;8;0.092864466
36;257.370544;-155.371;8;0.426450485
36;256;-155.477;8;0.271363035
36;255.500107;-155.5;8;0.82083589
36;253.999985;-155.569;8;0.015794908
36;253.580536;-155.581;8;0.828671327
36;252;-155.626;8;0.348124759
36;251.627548;-155.628;8;0.760839212
36;250;-155.636;8;0.30245283
36;249.63446;-155.634;8;0.391702984
36;248.000015;-155.629;8;0.916253275
36;247.635437;-155.635;8;0.238208718
36;246;-155.662;8;0.968107733
36;245.670868;-155.671;8;0.926119482
36;243.999954;-155.714;8;0.270207966
36;243.728439;-155.728;8;0.790265537
36;241.999908;-155.817;8;0.608060317
36;241.829285;-155.829;8;0.32261552
36;240;-155.957;8;0.576434212
36;239.957809;-155.958;8;0.332071423
36;239.696915;-155.965;8;0.879394127
36;239.03714;-156;8;0.26046476
36;238.052551;-156.053;8;0.171872894
36;237.99971;-156.055;8;0.171714681
36;236.198669;-156.199;8;0.559272837
36;236;-156.214;8;0.479841703
36;235.999542;-156.215;8;0.050174549
36;234.430771;-156.431;8;0.752488025
36;233.999802;-156.49;8;0.332136631
36;233.99939;-156.49;8;0.260829213
36;232.806732;-156.807;8;0.816641726
36;232;-157.021;8;0.885771778
36;231.999268;-157.021;8;0.690664819
36;231.334976;-157.335;8;0.641770288
36;230.293442;-157.827;8;0.591865791
36;230;-157.983;8;0.309557949
36;229.989197;-157.989;8;0.522288505
36;229.968903;-158;8;0.498864724
36;228.684067;-158.684;8;0.260076738
36;227.999985;-159.048;8;0.298376159
36;227.999146;-159.049;8;0.971947719
36;227.998505;-159.049;8;0.273025556
36;227.313477;-159.313;8;0.69388654
36;226.435287;-159.653;8;0.343305441
36;226;-159.59;8;0.329928386
36;225.998962;-159.59;8;0.259316913
36;224.79361;-158.794;8;0.848259652
36;224;-158.269;8;0.589032912
36;223.998398;-158.269;8;0.941600436
36;223.998398;-158.268;8;0.971875795
36;223.998398;-158.268;8;0.770474271
36;224.000137;-158.264;8;0.282456914
36;224.08461;-158.085;8;0.310036373
36;224.124298;-158;8;0.773117363
36;224.723724;-156.724;8;0.756827186
36;225.063629;-156;8;0.277725857
36;225.064041;-156;8;0.643093592
36;225.486359;-155.486;8;0.170780406
36;226;-154.862;8;0.452210485
36;226.389084;-154.389;8;0.212357984
36;226.70903;-154;8;0.250775797
36;227.019394;-153.019;8;0.437559394
36;227.341858;-152;8;0.854563523
36;227.236908;-151.237;8;0.51296121
36;227.066742;-150;8;0.452158852
36;226.83728;-148.837;8;0.154653026
36;226.672302;-148.001;8;0.728680072
36;226.67218;-148;8;0.472928637
36;226.41188;-146.412;8;0.315277998
36;226.344604;-146.001;8;0.935230226
36;226.344482;-146;8;0.741059663
36;226.143005;-144.143;8;0.00995127
36;226.127655;-144.002;8;0.164192656
36;226.127518;-144;8;0.050390179
36;226.040359;-142.04;8;0.103558471
36;226.038651;-142.002;8;0.70649356
36;226.038544;-142;8;0.829805966
36;226.038483;-142;8;0.422688102
36;226.038391;-141.999;8;0.363580723
36;226;-141.482;8;0.01596859
36;225.889938;-140;8;0.944352268
36;225.889862;-140;8;0.620583018
36;225.866898;-139.867;8;0.528892959
36;225.828247;-139.643;8;0.398156564
36;225.685562;-138.001;8;0.109055504
36;225.685455;-138;8;0.765736802
36;225.611267;-137.611;8;0.91354811
36;225.304123;-136.002;8;0.024196142
36;225.303741;-136.001;8;0.402106392
36;225.303787;-136;8;0.380383476
36;225.303879;-135.999;8;0.047442058
36;225.33548;-135.335;8;0.211572915
36;225.399048;-134.001;8;0.739875048
36;225.399185;-134;8;0.38502101
36;225.399429;-133.999;8;0.839051137
36;225.470825;-133.471;8;0.402774329
36;225.669601;-132.001;8;0.651754229
36;225.669586;-132;8;0.06876958
36;225.66954;-131.999;8;0.962978729
36;225.667709;-131.668;8;0.188905426
36;225.658508;-130.001;8;0.844458744
36;225.658295;-130;8;0.445059385
36;225.467422;-129.467;8;0.508040374
36;224.942398;-128.002;8;0.199448966
36;224.941269;-128;8;0.305361427
36;224;-126.511;8;0.129524854
36;223.990906;-126.497;8;0.432216307
36;223.988983;-126.495;8;0.559466653
36;223.519226;-126;8;0.486418026
36;222.000015;-124.4;8;0.986828748
36;221.990158;-124.389;8;0.96431757
36;221.988312;-124.388;8;0.351716674
36;221.639297;-124;8;0.969331916
36;220.011429;-122.192;8;0.642416594
36;220;-122.181;8;0.022082063
36;219.807587;-122.001;8;0.627018647
36;219.807419;-122;8;0.80421643
36;219.757629;-121.758;8;0.947754928
36;219.397095;-120.003;8;0.342870707
36;219.396988;-120.001;8;0.539208032
36;219.397522;-120;8;0.634664795
36;219.398727;-119.999;8;0.89517102
36;219.543289;-119.543;8;0.233119818
36;220;-118.105;8;0.208229135
36;220.025299;-118.025;8;0.206212302
36;220.033081;-118.001;8;0.511680903
36;220.033676;-118;8;0.330736912
36;220.886139;-116.886;8;0.478049613
36;221.562302;-116.003;8;0.307042896
36;221.564514;-116.001;8;0.172913907
36;221.565277;-116;8;0.545964011
36;221.566666;-115.999;8;0.146516909
36;221.774857;-115.775;8;0.545295601
36;222.000015;-115.533;8;0.130421714
36;222.738464;-114.738;8;0.45755296
36;223.424484;-114.001;8;0.500737683
36;223.425201;-114;8;0.419973338
36;223.426498;-113.999;8;0.095108073
36;223.712265;-113.712;8;0.197674281
36;224;-113.424;8;0.192069121
36;224.710754;-112.711;8;0.415675239
36;225.418839;-112.001;8;0.462353282
36;225.418991;-112;8;0.342093591
36;225.554504;-111.554;8;0.128366131
36;226;-110.09;8;0.377168437
36;226.008591;-110.062;8;0.204340183
36;226.023254;-110.023;8;0.932086983
36;226.031967;-110;8;0.634826534
36;226.031586;-110;8;0.634502631
36;226;-109.962;8;0.478471001
36;225.981766;-109.939;8;0.455662697
36;224.715866;-108;8;0.131911014
36;224.714844;-108;8;0.977332452
36;224.713501;-107.999;8;0.400165947
36;224;-107.531;8;0.553087611
36;222.634567;-106.635;8;0.969326365
36;222.000015;-106.218;8;0.929747219
36;221.668564;-106;8;0.556445186
36;221.667755;-106;8;0.280968806
36;220;-105.025;8;0.107511592
36;219.994827;-105.022;8;0.529948909
36;219.993515;-105.021;8;0.750170359
36;218.481186;-104;8;0.786558841
36;217.999985;-103.675;8;0.88066464
36;217.994812;-103.672;8;0.567671066
36;217.993423;-103.671;8;0.931075383
36;217.991425;-103.669;8;0.957102046
36;217.078995;-103.079;8;0.160559992
36;216;-102.381;8;0.968326272
36;215.412354;-102;8;0.470365979
36;215.411484;-102;8;0.584636179
36;214;-101.187;8;0.221773811
36;213.99408;-101.184;8;0.503982299
