,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0000014,1.9999995,2.0000353,2.9996006,2.9999998,3.0000005,3.0,3.0,2.9999967,2.994922,2.001263,2.000061,2.0,1.9999828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0486836,1.1255131,1.9997058,2.0,2.0000017,2.0000312,2.991266,2.2400136,3.0,2.9998813,3.0,3.0000002,3.0001512,3.9141874,4.0,4.0000014,4.005729,4.0,4.0,3.9999995,3.0072908,3.0,2.999977,2.9999888,3.0000002,3.0,2.9999352,2.8605542,2.095821,2.0002313,2.002612,2.8453486,2.9999602,3.0098498,3.0000014,2.9999995,3.0000398,3.001053,3.0001187,3.0007317,3.0003757,3.101207,3.4099965,3.0241163,3.2185853,3.0000062,3.0000002,3.0000002,3.0000372,3.0001116,3.0000026,3.0000026,2.9999995,2.9999995,2.9994912,2.0515711,2.0125208,2.0000026,2.0,2.0003328,2.0906925,2.0323846,2.9994254,3.0000217,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9656596,4.0,4.0,3.9982905,3.0009913,2.9999993,2.9999998,3.781415,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0000033,2.0,2.0767603,2.9999998,2.9999552,2.9999819,2.9999783,3.0,2.9540503,2.0082242,2.0,2.0,2.0,1.9999976,1.9999795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0433621,1.9712086,1.9999909,2.0000825,2.0047808,2.988894,2.99807,2.999946,2.971209,2.005078,2.2400136,2.8453486,3.0,3.2995822,3.9999895,4.0,4.0,4.0,4.0,3.993536,3.0060856,3.0000005,3.0000072,3.0000014,2.999998,2.9997225,2.9985743,2.03641,2.0459497,2.3667998,2.9999576,3.0000002,2.999998,3.0000353,3.000001,3.000003,3.00001,3.0000508,3.0029478,3.0000508,3.0000134,3.0000134,3.0,3.0,3.0000372,3.0000129,3.0026124,3.003132,3.0000026,3.0000007,2.9999993,2.988894,2.9998739,2.0064638,2.0,2.0,2.0,2.0,2.0433621,2.9999623,3.0003328,3.9999352,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9999957,4.001515,4.0,4.0,3.999999,3.9999819,4.0,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0000024,2.0,2.3391023,2.9997687,2.810908,2.999984,3.000001,2.9987369,2.0000002,2.0000005,2.0,1.9999995,1.9993114,1.9999995,1.9999976,1.3809998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000005,1.9912663,1.999999,2.0,2.0,2.0,2.0,2.0000002,2.0,2.0000508,2.2400136,2.971209,2.4848387,2.007744,2.3954062,2.9999223,2.9999998,3.0000026,3.0,3.000099,3.999999,3.909308,3.0685914,3.0009332,2.9999623,2.9831176,2.9566376,2.997052,2.997052,2.999992,3.0000002,3.000001,3.0001261,3.0000002,3.0000162,3.000171,3.0000002,3.0000002,3.0,3.000171,2.9999967,2.9982903,2.9999976,2.9999998,3.0000134,3.0000398,3.000002,3.0000017,3.0,2.9999943,2.9999998,2.9952195,2.604594,2.000011,2.0,2.0,2.0,2.0,2.0,2.0000217,2.9744143,3.0001426,4.0,4.0000334,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9999175,4.179965,4.3809996,5.0,5.0,4.9996243,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0000048,2.0,2.0002775,2.0227287,3.0000005,3.0000002,3.0,2.179965,2.0000508,2.0,1.9999919,1.9999995,1.3256423,1.0001512,1.0,1.0000648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000448,1.7708771,1.9999461,1.999999,2.0,1.9999967,2.0,2.0,2.0,2.0,2.000005,2.014113,2.9999928,2.8531144,2.994606,2.5302947,2.8288145,2.3954062,2.9999948,3.0000541,2.999999,2.999999,3.0000002,3.0,2.999996,2.1546514,2.904179,2.99807,3.000048,3.0227284,3.909308,3.009275,3.8014307,3.0433621,3.0000002,2.9999986,2.999999,2.9999995,2.8372507,2.0002313,2.000878,2.977271,3.000574,3.0002177,3.0000002,3.0,2.9999828,2.9942706,2.820035,2.0000231,2.0000045,2.0000014,1.999999,2.0,2.0,2.0,2.0,2.0343406,3.0000203,3.999992,4.0,4.9949217,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999999,4.9999666,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.9999986,2.7004178,2.9999995,3.0000353,2.9999988,3.0,2.9922562,2.0000002,2.0000117,1.9999957,1.9999647,1.9999461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000448,1.0013418,1.7915995,2.0,1.999939,1.9999986,1.999999,2.0,2.0,2.0000026,2.0072913,2.988894,3.0,3.000001,3.0002046,3.0000398,3.0,2.999999,2.9999995,3.0000422,3.0002952,3.0000105,2.999985,2.3954062,2.9999948,3.8200355,3.251253,3.9995213,3.0811718,3.999549,3.179965,3.0000005,3.0,2.9999971,3.0000007,2.024116,2.0612345,2.999901,3.0132937,3.0057294,3.0000002,2.9999952,2.999067,2.0323846,2.0001116,2.0000398,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.8531144,3.352827,4.0,4.6332006,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9999995,4.9999933,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.999999,2.6743577,2.9999723,2.9728575,2.998947,3.0000002,2.0117924,2.0,1.9999995,1.9999957,1.9999957,1.0016093,1.0000062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000067,1.0433621,1.9999909,1.9999995,2.0,2.0,1.8372507,1.6190004,1.454628,1.9999933,2.0,2.0,2.0045006,2.7915998,2.9728575,2.9999912,3.0,2.9982903,2.999009,3.0,3.0000825,3.0000012,3.020184,3.9986577,3.9785805,3.999999,3.9999995,3.9999647,3.1323242,3.982081,3.000161,3.6190004,3.00001,3.770877,3.0004504,2.9994912,3.4848385,3.998485,3.0811718,3.0,2.9999924,2.6875358,2.0092752,2.0000005,2.0,2.0000002,2.0,2.0,2.0,2.0,2.189092,2.0000117,2.0020504,2.9942706,3.9975414,4.0,4.991266,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999975,4.999999,5.0,5.0,5.0,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.9999981,2.0000424,2.820035,2.988894,3.04595,2.9999998,3.00054,2.9999962,2.0,2.0,2.0,1.28701,1.009275,1.0000424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0001116,1.0098495,1.0042367,1.9998951,2.0,1.9942703,1.9772706,1.999999,1.9999986,2.0,1.959086,1.9991736,2.0,2.0,2.0,2.011106,2.975884,2.9999807,2.999999,2.9999976,2.999999,3.0000002,3.000093,3.6471725,4.0,4.000018,4.000313,4.0000734,4.0,4.0,4.0,3.9999995,3.9999986,4.0000057,4.0,4.0,4.0,3.9999995,3.020184,3.0,2.9962456,2.0031319,2.0,2.0,2.0,1.9966731,2.0,2.0,2.0685916,2.9999175,2.9999967,2.9999998,3.000069,4.0,4.0,4.1068606,5.0,4.139446,4.9999976,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0000396,2.0,2.2084002,3.0000002,3.9942703,3.9999976,4.0,3.0000007,2.0000002,2.0,2.0,2.0,1.9999008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000353,1.0005403,1.7708771,1.0,1.0015144,1.9988813,1.999999,1.9993896,1.9999995,1.9999995,2.0,2.0,2.0,2.0005088,2.9387653,3.0,3.1985693,3.1255126,3.8200355,3.9997692,4.0,4.781415,5.0,5.0,4.28701,4.0,4.0,4.0,4.038599,4.9999995,4.012521,4.0,4.0,3.9999866,3.000008,2.999067,2.1985695,2.0,2.0,1.9907246,1.6332002,1.9041791,1.9966731,1.9999795,1.999999,2.0,2.0,2.179965,3.6190004,3.9995213,3.9999995,4.0,3.9973884,4.0,4.9999065,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.9895408,3.0004241,3.0343406,4.0,4.0,4.0,3.1627495,2.9999175,2.0000076,1.9999957,1.9999709,1.0004787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.024116,1.0087342,1.0033269,1.0064635,1.0008783,1.9988112,1.9996862,1.9999971,2.0,2.0,2.0047808,2.9566376,3.0000007,3.9999995,4.0000033,4.999981,4.9999666,5.0,5.0,5.0,4.9993114,4.6190004,4.9758844,5.0,5.0,5.0,4.9907246,4.0,4.0,3.9998813,3.0,2.9978216,2.0006104,2.0,1.9999886,1.8014302,1.0053945,1.2291234,1.0,1.0000005,1.2291234,2.0,2.0,2.0,2.0003538,3.0,3.4697056,3.938765,4.0,4.00045,4.9999886,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0064635,2.0020504,3.0000277,3.002775,3.1255126,4.0,3.9999838,3.9999995,3.909308,2.9998884,2.0008264,2.0,1.6471725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000029,1.0000029,1.000134,1.0023141,1.0002046,1.000061,1.8809958,2.0,2.0,2.000002,2.9996867,3.0,3.9996467,4.0,4.999491,5.0,5.0,5.0,5.0,4.998658,4.999999,5.0,5.0,5.0,5.0,5.0,4.0132933,4.0,3.9513164,3.0000017,2.99999,2.005394,2.0,2.0,1.9949217,1.9954996,1.0,1.0,1.0035343,1.9962459,2.0,2.0,2.0000353,2.9999707,3.0000007,3.9990087,3.999866,4.0,4.0009913,4.999999,5.0,5.0,5.0,4.9995494,4.9999886,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0007777,2.0,2.000001,2.9999995,2.9999986,2.9999688,3.0002608,3.6471725,3.959086,3.0,2.011106,2.0,2.0,1.1546512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000001,1.9999123,2.0,2.0,2.000005,2.0000825,2.3954062,3.0000002,3.9998488,4.0,4.1890917,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9694633,4.0,3.4848385,3.0000048,3.0000002,3.0,2.9882076,2.0002775,2.0,2.0,2.0,1.7915995,1.5603678,1.9999976,2.0003538,2.3124642,2.9999688,3.0019302,3.993536,4.0,4.0,4.034341,4.9656596,4.999999,4.987479,4.4697056,4.022729,4.085812,4.999978,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9999909,2.0,2.0,2.9694633,2.001263,2.03641,2.9995492,3.0000203,2.9999995,2.0,2.0,1.9999709,1.0017099,1.0000777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000086,1.9999313,2.0,2.0000002,2.0858123,2.9999998,2.9999807,3.9981833,4.000001,4.424747,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0001516,4.0,3.9993515,3.11279,3.1711855,3.000019,2.9999783,2.942161,2.0013418,2.0,2.0,2.0,2.0,2.0000072,2.0000508,2.9999928,3.000014,3.0001814,3.9999952,4.0,4.0,4.0578384,4.001515,4.0000396,4.000001,3.9999995,4.0010533,4.8809958,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.9975414,2.9998393,2.999992,2.0,2.0,2.0000007,2.0486836,2.3667998,2.0149825,2.0,1.999999,1.0002046,1.0000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000396,1.9999943,2.0,2.000073,3.0,3.0006893,3.5752535,4.0,4.0009913,4.999999,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999984,4.0409145,4.0000005,4.0,4.0,3.9952197,3.0002952,2.999999,2.999067,2.132324,2.0006104,2.0010529,2.00001,2.000003,2.0000448,2.4848387,2.999998,3.0002177,3.8372507,3.999998,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.008224,4.999997,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,3.9999123,4.0,3.0906923,2.988894,2.132324,2.179965,2.251253,2.1394455,2.0,1.8605542,1.0858121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000005,1.9994912,1.9962459,1.9999971,1.9935365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0132937,1.9998488,2.0,2.5,3.0000072,3.9999819,4.0,4.0,4.0287914,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999998,4.025586,4.0,3.9960117,3.9566379,3.0003328,2.9999995,2.9831176,2.0179193,2.0000648,2.0003328,2.0,2.0000353,2.0001187,2.9999123,3.0,3.0000353,3.8676763,4.0,4.0,3.99999,4.0,4.0,4.0,4.0,4.0029473,4.999895,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.9999967,3.9999752,4.0,4.0,3.530295,2.9999223,2.9998186,2.000134,1.9999957,1.0020504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9999576,2.0000002,2.0,2.2291234,2.0,2.0000374,2.0,1.9970517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0002775,1.7129903,2.0,2.000019,2.0060856,3.0003757,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999998,4.000134,3.9999995,3.0064638,3.2185853,3.000002,2.9999995,2.9994593,2.1068604,2.7599864,2.9820805,2.1985695,2.1985695,2.999999,2.9999998,3.0000072,3.0014257,3.999998,3.9997053,3.9999995,4.0,4.0,4.0,4.0,4.0000353,4.9989467,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.9999723,2.9728575,3.352827,4.0,4.000001,4.0,3.8931398,2.6608977,2.0005088,1.9998393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0104594,2.0343406,3.0087345,4.0,4.0,3.9999995,3.999601,2.9993515,2.0,1.0104594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9850173,1.9997821,2.0,2.0003757,2.9999983,3.7599864,4.0,4.9858866,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0000734,4.0,3.999998,3.0343406,3.0001116,3.0,2.9999993,2.999927,2.9995213,2.9999895,2.9998488,2.9999602,2.999999,3.0000052,3.0001261,3.9942703,3.1627495,3.251253,3.9850178,3.9999962,4.0,4.0,4.0,4.0001817,4.999667,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.935184,2.0,2.999927,3.0000038,3.9999986,3.999999,3.9997826,3.0000002,2.0015147,1.9998074,1.0000372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000019,2.0,3.2400136,4.0,4.0,4.0,4.0,3.9809809,2.9999998,2.0000017,1.9635901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.938765,1.9999995,2.0,2.9831176,3.8931398,3.9999998,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.781415,4.0,4.0,4.0,3.9999995,3.9999948,3.9867067,3.9999995,3.999754,3.938765,3.9968686,3.9931345,3.051571,3.770877,3.0033271,3.0000002,3.0000005,3.0001116,3.8987927,3.9999971,4.0,3.9982905,4.0,4.0000005,4.218585,4.9590855,4.9999886,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.9798155,2.0000005,2.9981835,3.0000162,3.0323846,3.904179,3.0000508,3.0,2.0,1.9998074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000477,2.0,2.9978216,3.7129903,4.0,4.0,4.0,3.9981833,3.000246,3.0,2.6608977,2.0,1.9994588,1.0053945,1.0000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000043,1.9999523,2.0,2.9999957,3.999999,4.0098495,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.997052,4.0000877,3.9999998,4.0,4.0,3.9999995,3.9999666,3.9999933,3.999601,4.0,4.0,4.0,3.999426,3.0,2.9999523,2.999122,2.9999912,3.0060856,3.999311,3.9989471,3.9973884,3.9999647,4.0,4.0,4.0000396,4.9590855,4.9999223,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0008264,1.9999981,,,,,,,1.0,1.0,1.0,1.0,1.0,1.9968686,2.0,2.942161,3.0000002,3.0000048,3.0000007,2.9999986,2.8872101,2.0,1.9975414,1.0000334,1.0,1.0,1.0,1.0,1.0,1.2995825,2.0,2.007744,3.001119,3.999601,3.9999952,3.6332002,3.019019,3.0000021,2.9999986,2.999998,2.9999983,2.9999986,2.0906925,2.0,1.9997387,1.0725703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000031,2.0,2.9999976,4.0,4.9999957,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9999948,4.6471725,4.1190042,4.0035343,4.0,4.0,3.999999,3.999895,4.0,4.000218,4.0,3.9999952,3.959086,3.0,2.9635901,2.998947,2.9999936,3.0000277,3.0000372,3.0000875,3.0000026,3.1190045,3.9998813,4.0,4.0,4.000933,4.984095,4.999667,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0010529,1.9999948,1.9999886,,,,,,,,5.0,5.0,5.0,4.8987927,4.0,3.000093,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7814152,2.0,2.000001,2.0000448,2.0002458,2.0005088,2.0011187,2.0011888,2.0000017,2.0,1.0011888,1.0000014,1.011106,1.000001,1.0023141,1.9566374,1.9972253,2.000001,2.9999948,3.0000575,3.0,3.0,3.0000014,3.0,2.9999988,3.0000246,3.9566379,3.095821,3.000171,3.0000002,2.000732,2.0,1.9999881,1.0179195,1.0,1.0,1.0,1.454628,1.9957633,1.9999743,1.0132937,1.000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000014,1.0024586,2.0,2.9999807,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.999955,4.1127896,4.000509,4.000205,4.0117927,4.0000057,4.064816,4.999866,4.9999957,4.9188285,4.0,4.0,3.003132,3.0,3.0000033,2.999997,2.9999912,2.9999866,2.9999993,2.9997687,2.9995759,3.0000353,3.0255857,3.6045942,4.0,4.000001,4.0179195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0018167,1.9728575,1.6743577,1.038599,1.0287905,2.0,2.0,2.9987369,2.9985743,3.0004787,4.0,4.0,4.0,4.0,4.999998,5.0,5.0,5.0,5.0,5.0,4.2512527,3.9999938,2.99999,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9954996,1.9997058,1.9999952,2.0,2.0,2.0,2.0,2.0000002,2.0,1.9998741,1.9978213,1.9999981,2.0,2.0,2.0,2.1127899,2.0117924,2.9995213,2.9999576,3.0,3.0,3.0,2.99807,3.0000012,3.3391023,3.9999986,3.9999986,3.0098498,2.999998,2.2084002,2.0000374,2.0,2.0,2.0,2.0,2.0,2.000295,2.000003,2.5151613,2.0,1.3391018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9999123,2.0,2.00001,3.0,4.961401,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9999924,4.19857,4.0006104,4.0033274,4.020184,4.6608977,5.0,4.5,4.0,4.0,3.9999123,2.9999995,3.0,3.0000005,3.0000875,2.9999995,2.9999912,2.971209,2.0132935,2.0000002,2.0013418,2.9728575,3.0168827,3.9998188,4.0,4.000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
